u,v,score
14,146,-20.3038
170,174,-20.304081
79,123,-20.304089
91,123,-20.30488
58,145,-20.306936
122,133,-20.307638
14,134,-20.30816
82,103,-20.308626
21,65,-20.309702
7,55,-20.31007
134,182,-20.310888
125,147,-20.311378
72,162,-20.311712
117,177,-20.312532
55,166,-20.313099
4,181,-20.313578
69,107,-20.317068
67,140,-20.317104
134,145,-20.318624
95,142,-20.319223
152,179,-20.319393
115,187,-20.319853
54,76,-20.32064
117,144,-20.32126
46,73,-20.321386
140,169,-20.324202
4,19,-20.32656
69,182,-20.32675
9,191,-20.326792
156,174,-20.32781
4,67,-20.328016
14,137,-20.329525
115,157,-20.329966
104,119,-20.330137
70,185,-20.330309
41,149,-20.330618
5,137,-20.331678
9,133,-20.332094
62,158,-20.334036
78,178,-20.337065
82,184,-20.337435
2,119,-20.338762
19,187,-20.340519
1,192,-20.343336
73,117,-20.344242
38,186,-20.344263
70,124,-20.344355
112,138,-20.344675
55,127,-20.345514
86,113,-20.346869
97,103,-20.347193
2,61,-20.347395
76,104,-20.347456
132,175,-20.347843
58,112,-20.348387
76,164,-20.348454
80,178,-20.348951
28,54,-20.350096
99,176,-20.350243
5,105,-20.350632
34,160,-20.351423
28,31,-20.351885
111,153,-20.352123
17,174,-20.352736
17,34,-20.352842
132,157,-20.353277
44,121,-20.353777
21,96,-20.353796
93,149,-20.355001
41,162,-20.355068
88,119,-20.355085
2,87,-20.356524
143,157,-20.356575
143,165,-20.357252
1,185,-20.358942
12,105,-20.361414
32,51,-20.363077
13,152,-20.364626
180,191,-20.364868
43,178,-20.365057
56,182,-20.365526
4,29,-20.365965
82,175,-20.366999
18,46,-20.368202
117,124,-20.36833
121,189,-20.368643
97,122,-20.36976
2,95,-20.370815
1,141,-20.37102
109,122,-20.372503
6,93,-20.372644
12,154,-20.37294
41,189,-20.373049
29,110,-20.373148
72,189,-20.373487
102,152,-20.373518
49,55,-20.374067
7,131,-20.374895
30,78,-20.37641
160,176,-20.37644
19,166,-20.376493
128,150,-20.377115
146,187,-20.378138
154,159,-20.380188
56,103,-20.381916
103,138,-20.382238
44,72,-20.382845
97,174,-20.384897
41,44,-20.385733
48,189,-20.385908
89,159,-20.386663
145,156,-20.38667
86,136,-20.387243
35,91,-20.388277
87,164,-20.390001
56,188,-20.391714
166,179,-20.391905
45,101,-20.391989
64,192,-20.392618
56,102,-20.393215
33,115,-20.394003
127,184,-20.394243
146,151,-20.394493
122,154,-20.395334
28,164,-20.395365
9,128,-20.395422
3,188,-20.396194
74,159,-20.396276
93,189,-20.39662
6,41,-20.398409
156,188,-20.398727
108,143,-20.399054
131,134,-20.3997
145,169,-20.402235
159,191,-20.404379
44,93,-20.40443
58,159,-20.405622
21,120,-20.406202
140,179,-20.40833
118,131,-20.409128
160,175,-20.409704
121,158,-20.410292
129,173,-20.410576
7,150,-20.410942
132,180,-20.412481
27,101,-20.412493
1,100,-20.413109
33,90,-20.413387
3,122,-20.413866
7,180,-20.414087
13,174,-20.414366
50,66,-20.414532
11,189,-20.414598
49,153,-20.414762
137,155,-20.414833
103,133,-20.41496
30,186,-20.415659
55,132,-20.416212
46,177,-20.416584
22,179,-20.41686
21,161,-20.417635
69,172,-20.41854
89,134,-20.418814
110,160,-20.420282
6,121,-20.421461
131,157,-20.421762
106,147,-20.421886
93,158,-20.423475
29,165,-20.423887
152,159,-20.423925
106,155,-20.42421
125,179,-20.426214
145,166,-20.426695
111,151,-20.427927
109,112,-20.428251
66,91,-20.431784
15,143,-20.434214
21,75,-20.434298
55,82,-20.434526
34,133,-20.434607
74,103,-20.434832
11,162,-20.435316
12,173,-20.435396
25,166,-20.43633
110,125,-20.436617
28,88,-20.43707
28,104,-20.437147
128,187,-20.438498
67,102,-20.438826
143,172,-20.439669
187,190,-20.441587
11,100,-20.441656
6,72,-20.44449
35,113,-20.444765
1,30,-20.445227
29,34,-20.445814
143,187,-20.446005
12,134,-20.447699
152,184,-20.449814
153,156,-20.450125
125,184,-20.450432
16,46,-20.450594
150,170,-20.450731
89,165,-20.452364
106,129,-20.45245
15,111,-20.452871
14,19,-20.455154
90,112,-20.456924
93,162,-20.457079
48,100,-20.458559
51,156,-20.459171
145,159,-20.459352
115,135,-20.460272
70,141,-20.463202
86,164,-20.464094
62,189,-20.46535
106,176,-20.465435
133,180,-20.465757
154,175,-20.467123
3,181,-20.468826
66,79,-20.46932
4,131,-20.469957
82,112,-20.470808
110,156,-20.471
41,158,-20.471434
14,132,-20.471674
82,182,-20.47304
107,191,-20.47485
163,179,-20.475302
105,175,-20.475988
109,182,-20.476664
17,176,-20.477764
127,150,-20.477913
11,158,-20.479635
133,184,-20.47986
32,131,-20.4829
101,123,-20.484762
119,142,-20.485514
17,22,-20.485685
121,162,-20.485693
103,128,-20.485739
109,187,-20.486464
137,144,-20.486723
49,51,-20.487394
140,163,-20.487398
117,185,-20.487408
16,70,-20.48756
67,109,-20.487803
27,50,-20.488747
31,86,-20.48923
11,149,-20.490255
124,138,-20.494303
27,91,-20.495848
173,176,-20.4966
21,52,-20.497065
59,103,-20.497175
86,88,-20.497646
46,124,-20.498457
131,133,-20.49999
69,112,-20.50043
103,125,-20.500483
157,160,-20.502668
82,179,-20.502775
178,186,-20.502993
90,157,-20.503366
9,152,-20.50391
153,160,-20.504305
54,86,-20.504358
12,74,-20.504854
74,110,-20.506685
113,123,-20.506783
1,149,-20.509111
145,188,-20.51013
50,62,-20.510303
169,181,-20.510668
89,110,-20.511211
27,79,-20.51155
80,149,-20.512472
18,70,-20.512884
146,150,-20.513863
67,128,-20.51538
5,115,-20.51573
80,100,-20.5162
106,165,-20.5166
19,175,-20.516922
55,146,-20.517698
166,174,-20.518232
30,64,-20.518541
76,142,-20.518774
154,169,-20.519379
123,136,-20.52007
29,51,-20.52049
3,103,-20.52196
59,180,-20.522102
6,48,-20.523096
59,67,-20.52334
149,186,-20.523632
46,192,-20.524002
42,64,-20.525808
43,189,-20.525866
78,189,-20.5273
107,109,-20.529081
28,142,-20.52964
3,33,-20.529736
69,110,-20.530336
100,186,-20.533634
21,24,-20.533926
160,180,-20.535618
4,169,-20.53789
12,111,-20.539175
80,158,-20.53937
55,138,-20.544428
145,165,-20.547516
9,56,-20.548555
48,162,-20.549944
112,181,-20.550886
6,11,-20.551046
34,190,-20.551619
106,108,-20.551672
102,153,-20.552753
32,175,-20.554827
2,76,-20.554905
131,166,-20.556856
34,58,-20.557512
86,104,-20.557852
11,44,-20.557852
131,170,-20.559023
111,175,-20.559792
51,160,-20.56015
105,155,-20.560328
111,180,-20.562164
48,149,-20.562178
45,91,-20.562653
112,133,-20.562672
109,188,-20.562994
89,152,-20.56308
7,163,-20.56315
83,107,-20.564531
180,188,-20.564627
7,103,-20.564741
34,49,-20.565058
159,181,-20.566797
56,122,-20.566872
111,176,-20.568579
43,100,-20.568766
18,117,-20.569895
4,9,-20.570177
78,100,-20.571222
159,182,-20.572794
107,190,-20.572836
17,165,-20.573843
2,28,-20.574568
45,79,-20.575327
1,162,-20.576616
159,169,-20.576674
99,129,-20.576796
129,143,-20.576857
97,108,-20.577198
152,156,-20.577337
107,132,-20.577932
89,107,-20.578386
93,130,-20.579952
45,50,-20.5804
80,189,-20.581778
35,136,-20.58227
1,38,-20.582384
80,162,-20.58241
66,113,-20.582415
51,188,-20.582663
62,130,-20.582903
4,134,-20.583273
38,46,-20.58407
67,188,-20.584425
19,34,-20.585892
110,132,-20.58643
109,110,-20.586657
58,174,-20.586731
1,178,-20.58735
182,188,-20.589476
101,119,-20.590643
186,189,-20.59194
67,145,-20.592188
34,74,-20.592533
62,79,-20.592703
111,174,-20.595697
34,163,-20.595854
14,118,-20.596308
22,180,-20.596758
66,101,-20.596794
106,157,-20.597507
87,88,-20.5976
128,174,-20.59801
59,182,-20.598341
124,146,-20.598763
41,130,-20.599081
106,187,-20.599205
112,154,-20.600819
118,150,-20.600918
56,125,-20.601194
11,130,-20.602041
55,134,-20.602057
98,119,-20.602095
122,125,-20.60283
111,165,-20.603106
38,70,-20.603136
17,107,-20.603191
34,127,-20.60322
146,157,-20.603277
43,149,-20.603493
127,174,-20.603716
22,156,-20.603966
109,159,-20.603989
64,141,-20.6042
3,107,-20.606009
59,184,-20.606335
43,162,-20.60774
29,112,-20.607977
90,153,-20.608906
73,137,-20.608973
15,169,-20.609194
27,31,-20.60971
44,80,-20.610516
32,129,-20.610859
72,79,-20.612055
56,184,-20.61322
6,80,-20.613419
19,153,-20.6136
121,130,-20.61732
13,34,-20.617945
60,143,-20.618162
147,190,-20.619484
50,121,-20.620302
12,128,-20.620459
59,163,-20.620707
61,98,-20.622465
87,142,-20.622969
27,113,-20.623394
33,173,-20.625275
49,174,-20.62861
17,103,-20.628744
44,48,-20.6294
6,78,-20.629463
19,67,-20.629757
9,109,-20.631094
125,181,-20.631922
55,90,-20.632187
156,159,-20.632284
123,164,-20.634651
31,123,-20.634996
25,83,-20.637014
82,153,-20.637358
60,181,-20.638968
145,184,-20.640383
158,186,-20.64059
88,123,-20.644196
69,155,-20.644407
19,51,-20.64506
159,180,-20.645605
43,44,-20.645777
15,160,-20.646164
102,174,-20.646395
51,60,-20.646437
27,136,-20.646864
42,70,-20.647581
48,158,-20.648623
166,176,-20.648695
12,152,-20.649588
122,165,-20.649817
21,139,-20.650274
115,172,-20.650896
64,100,-20.652357
122,170,-20.652529
70,192,-20.653866
143,155,-20.654112
69,177,-20.655867
49,187,-20.656557
103,118,-20.657907
66,164,-20.659452
32,151,-20.659924
12,109,-20.660551
34,102,-20.660593
78,158,-20.661358
20,87,-20.66252
14,188,-20.66324
35,54,-20.663736
56,59,-20.66384
6,43,-20.665728
50,72,-20.666487
124,143,-20.66659
65,95,-20.666609
108,146,-20.6672
14,173,-20.66812
14,105,-20.668646
106,175,-20.670662
74,180,-20.672314
35,164,-20.67471
55,109,-20.67502
1,158,-20.677252
67,122,-20.677729
19,122,-20.678083
12,99,-20.678205
138,187,-20.67871
42,117,-20.679403
143,176,-20.680212
179,188,-20.6813
13,25,-20.681448
1,6,-20.683914
29,55,-20.684105
6,186,-20.686075
108,115,-20.68651
64,178,-20.686571
111,187,-20.686918
45,113,-20.68738
33,137,-20.688076
95,98,-20.688128
61,96,-20.688963
110,159,-20.689049
24,61,-20.689125
24,95,-20.689825
66,136,-20.69029
69,73,-20.691568
60,138,-20.692469
7,51,-20.693003
74,153,-20.693567
45,136,-20.694136
83,103,-20.694223
157,190,-20.69428
109,180,-20.694338
83,180,-20.694769
61,65,-20.695082
125,182,-20.695322
11,101,-20.69682
20,119,-20.69866
90,129,-20.699575
73,105,-20.699781
112,128,-20.700079
122,163,-20.70465
3,9,-20.70476
43,158,-20.704836
29,131,-20.706652
44,186,-20.706915
87,98,-20.706957
124,137,-20.707235
31,66,-20.708197
105,177,-20.708315
29,153,-20.708406
128,175,-20.708881
22,134,-20.71049
138,150,-20.71426
35,88,-20.714573
89,181,-20.714815
32,108,-20.71527
50,93,-20.715605
127,129,-20.715885
111,155,-20.716059
110,179,-20.716124
1,44,-20.716522
69,157,-20.716856
12,14,-20.716948
125,174,-20.71726
72,130,-20.717459
103,184,-20.717485
163,182,-20.717888
95,96,-20.71824
86,142,-20.71895
7,14,-20.71954
7,34,-20.7203
69,129,-20.720922
51,132,-20.723314
35,104,-20.72338
61,120,-20.72361
107,133,-20.723698
62,113,-20.723848
79,121,-20.72413
112,188,-20.725704
14,29,-20.725794
41,50,-20.727747
44,78,-20.728579
9,182,-20.728853
78,130,-20.72914
32,155,-20.729395
67,152,-20.72983
31,35,-20.730658
69,100,-20.730757
105,144,-20.731905
59,153,-20.731916
65,87,-20.732746
87,96,-20.733421
27,54,-20.733713
51,82,-20.733843
160,174,-20.736631
80,130,-20.737114
33,69,-20.737158
132,153,-20.737625
162,186,-20.737925
56,145,-20.738785
9,190,-20.738972
7,108,-20.742311
34,182,-20.742754
110,127,-20.744505
62,91,-20.744562
125,165,-20.744623
170,184,-20.74528
78,149,-20.7453
103,159,-20.74565
103,180,-20.746027
99,187,-20.74603
119,120,-20.747505
89,103,-20.748545
25,138,-20.748762
78,162,-20.749353
113,121,-20.750143
107,111,-20.750341
14,127,-20.751532
54,123,-20.751894
12,115,-20.752459
122,179,-20.752607
91,93,-20.753973
41,79,-20.753988
12,122,-20.754168
111,129,-20.75501
67,112,-20.755259
72,91,-20.757093
65,119,-20.757286
112,179,-20.757757
97,184,-20.758043
48,130,-20.758863
109,175,-20.75918
3,187,-20.759413
30,70,-20.759808
34,181,-20.76104
9,51,-20.761404
110,182,-20.76269
59,147,-20.762716
154,156,-20.765486
143,144,-20.765654
56,110,-20.765715
73,106,-20.766018
22,103,-20.766321
58,176,-20.766668
42,46,-20.766973
64,189,-20.767202
52,61,-20.767633
90,177,-20.768206
138,157,-20.76853
30,46,-20.768618
27,88,-20.768644
112,134,-20.768673
127,180,-20.768808
31,45,-20.773344
21,47,-20.775812
16,117,-20.77597
89,112,-20.776913
104,123,-20.77728
154,182,-20.77746
25,170,-20.777487
22,154,-20.778013
55,163,-20.778372
14,17,-20.778715
14,56,-20.779987
41,91,-20.784697
128,172,-20.784903
54,62,-20.784916
159,179,-20.78589
97,157,-20.787178
22,153,-20.78744
35,101,-20.787748
143,151,-20.788101
2,86,-20.78896
165,170,-20.793531
15,182,-20.79416
2,35,-20.794214
49,175,-20.794657
138,176,-20.79699
11,79,-20.79709
69,187,-20.797167
75,87,-20.797216
122,145,-20.797247
112,146,-20.797998
15,140,-20.798986
146,165,-20.799814
66,88,-20.800768
87,120,-20.801073
140,145,-20.80122
150,156,-20.801424
95,120,-20.802061
5,188,-20.803465
43,130,-20.803644
12,29,-20.80436
79,93,-20.805716
55,140,-20.805948
115,175,-20.80662
89,184,-20.807436
12,160,-20.80785
25,99,-20.807985
14,49,-20.810266
20,61,-20.811167
56,157,-20.811728
80,101,-20.812216
3,110,-20.81254
91,121,-20.813108
20,95,-20.81384
48,101,-20.814247
75,95,-20.814354
130,186,-20.81455
43,101,-20.814604
51,169,-20.814907
15,138,-20.81499
19,151,-20.815111
51,90,-20.81648
14,184,-20.817446
154,177,-20.817947
46,141,-20.818968
14,152,-20.820023
55,156,-20.821798
6,64,-20.822273
1,189,-20.822533
11,50,-20.82312
52,95,-20.825106
54,66,-20.825201
117,192,-20.825567
131,156,-20.825674
58,110,-20.826096
4,102,-20.826872
111,184,-20.827192
108,138,-20.827908
49,176,-20.828058
45,54,-20.830292
70,100,-20.83093
0,119,-20.831106
0,87,-20.831194
131,182,-20.83166
14,145,-20.832148
33,109,-20.83285
9,59,-20.83327
15,74,-20.833284
5,97,-20.833843
129,146,-20.835344
105,124,-20.835787
41,113,-20.836054
21,81,-20.836374
128,157,-20.836802
21,23,-20.836878
69,153,-20.837606
76,98,-20.837688
36,174,-20.838314
97,172,-20.838648
59,181,-20.839582
131,152,-20.839909
55,58,-20.8403
3,55,-20.84116
123,142,-20.841673
115,126,-20.841772
147,160,-20.84184
42,143,-20.842512
6,128,-20.84284
140,174,-20.844378
170,176,-20.844677
99,175,-20.847052
61,81,-20.847116
32,153,-20.847998
127,175,-20.848372
61,75,-20.848745
129,191,-20.848772
90,147,-20.848942
66,104,-20.85129
72,136,-20.851397
51,190,-20.852468
127,153,-20.853357
108,170,-20.853394
89,122,-20.853678
12,32,-20.85396
27,164,-20.855734
72,113,-20.85589
28,98,-20.856522
5,134,-20.857103
46,178,-20.857553
4,103,-20.857704
14,138,-20.858
49,180,-20.858316
103,134,-20.860613
32,107,-20.860748
45,88,-20.861246
11,91,-20.863287
62,136,-20.863758
1,79,-20.864851
140,176,-20.865005
22,166,-20.865042
133,174,-20.865618
4,122,-20.866035
2,123,-20.866594
12,188,-20.86798
14,115,-20.870949
32,172,-20.873743
17,110,-20.874897
153,159,-20.874989
74,174,-20.875687
34,51,-20.875921
67,165,-20.877922
38,117,-20.877953
34,179,-20.879496
134,174,-20.880413
70,149,-20.881664
3,129,-20.88179
7,151,-20.88241
112,145,-20.883135
128,153,-20.885294
55,154,-20.885883
12,163,-20.885935
32,150,-20.8877
48,79,-20.888079
7,174,-20.888847
32,147,-20.889757
32,73,-20.890024
174,181,-20.890562
100,117,-20.89062
0,95,-20.890985
105,185,-20.89146
27,104,-20.8915
5,17,-20.893122
103,152,-20.893509
93,101,-20.89541
17,184,-20.896023
11,113,-20.897333
138,165,-20.897638
74,187,-20.898214
0,61,-20.899107
69,124,-20.899256
44,137,-20.899273
44,70,-20.900614
179,187,-20.901506
4,184,-20.901907
19,157,-20.902847
173,175,-20.904404
122,184,-20.905745
11,136,-20.907034
56,187,-20.907892
33,132,-20.908403
33,160,-20.908632
173,187,-20.90911
34,156,-20.909243
93,113,-20.90936
44,64,-20.911238
17,180,-20.911892
165,188,-20.912626
34,169,-20.912987
18,105,-20.914293
9,188,-20.914446
36,60,-20.91501
50,80,-20.916153
97,144,-20.916344
12,118,-20.91643
6,70,-20.917494
129,166,-20.917635
48,50,-20.91796
70,158,-20.91833
70,178,-20.918331
17,60,-20.918379
112,191,-20.919268
34,56,-20.919353
72,101,-20.91968
78,101,-20.919764
177,191,-20.920456
60,83,-20.92105
96,119,-20.922144
35,142,-20.92227
65,76,-20.924213
146,172,-20.92473
76,120,-20.924992
41,101,-20.925585
102,122,-20.925959
45,104,-20.926401
16,105,-20.926638
24,76,-20.926645
145,147,-20.927065
55,145,-20.927187
36,184,-20.927305
12,125,-20.927378
43,79,-20.927603
151,170,-20.928576
64,149,-20.928577
66,142,-20.928835
44,146,-20.929039
86,98,-20.93002
69,147,-20.930553
7,147,-20.930975
59,159,-20.931608
32,177,-20.93166
102,110,-20.932886
24,87,-20.934452
151,173,-20.935038
9,125,-20.935871
103,145,-20.938189
69,108,-20.93943
111,157,-20.940584
1,50,-20.941084
52,87,-20.941668
103,169,-20.942085
45,164,-20.943453
51,56,-20.943678
119,161,-20.944067
64,162,-20.944204
73,97,-20.944363
12,17,-20.94535
70,162,-20.946562
107,138,-20.946844
72,88,-20.95046
132,177,-20.950987
29,107,-20.951021
67,125,-20.952509
117,178,-20.95277
21,71,-20.953518
129,190,-20.954
3,157,-20.954258
100,137,-20.955553
41,136,-20.956818
109,165,-20.956903
103,122,-20.957094
127,147,-20.959156
60,140,-20.959421
13,151,-20.961454
128,180,-20.962477
27,142,-20.962894
9,154,-20.96308
138,174,-20.963297
51,159,-20.964258
93,136,-20.964571
81,95,-20.966745
22,58,-20.96678
100,154,-20.969679
87,139,-20.970572
74,129,-20.9714
33,125,-20.972971
54,72,-20.973503
15,89,-20.973536
73,146,-20.97393
61,71,-20.974201
48,91,-20.974562
75,119,-20.97466
80,113,-20.975832
25,36,-20.977297
9,163,-20.977312
34,159,-20.977446
9,159,-20.978695
33,49,-20.979147
118,165,-20.97958
133,175,-20.979895
122,159,-20.980133
22,151,-20.982317
79,186,-20.98293
43,50,-20.983831
22,29,-20.984138
87,161,-20.984644
22,145,-20.98506
31,62,-20.985958
17,108,-20.986391
4,107,-20.986631
22,110,-20.988493
51,179,-20.988913
30,117,-20.989363
76,96,-20.989695
107,118,-20.991465
49,157,-20.992117
14,83,-20.99373
20,76,-20.994165
134,165,-20.994192
82,129,-20.994442
129,132,-20.994646
100,143,-20.994799
80,91,-20.994886
4,165,-20.995123
115,144,-20.995852
50,186,-20.995932
153,166,-20.99705
102,131,-20.998095
74,175,-20.998526
12,103,-20.998741
5,127,-20.999178
5,32,-21.000387
5,146,-21.001505
73,115,-21.00445
117,141,-21.004717
154,157,-21.005415
103,175,-21.00574
121,136,-21.00699
29,103,-21.007341
34,191,-21.007353
110,188,-21.008242
73,138,-21.008968
170,180,-21.009554
6,143,-21.009676
19,165,-21.00974
34,166,-21.009861
134,153,-21.010197
28,65,-21.01128
1,130,-21.01211
108,111,-21.012423
132,151,-21.01285
24,28,-21.013384
78,113,-21.01417
36,180,-21.014437
138,175,-21.014807
61,139,-21.014967
69,150,-21.015163
2,66,-21.017183
11,54,-21.019512
113,186,-21.020277
46,189,-21.02059
151,160,-21.020947
138,172,-21.02125
51,112,-21.022314
131,188,-21.024715
67,89,-21.026194
45,142,-21.026861
36,108,-21.030544
3,180,-21.030994
49,172,-21.031927
5,69,-21.032125
28,96,-21.033484
28,120,-21.034637
93,164,-21.034729
33,145,-21.03502
33,99,-21.035711
22,102,-21.03575
12,97,-21.036425
31,72,-21.037046
129,133,-21.037102
58,165,-21.037212
82,108,-21.037756
34,90,-21.038069
58,103,-21.038671
36,122,-21.038813
5,170,-21.039034
7,12,-21.041378
52,76,-21.0423
13,107,-21.04283
129,138,-21.043081
74,147,-21.043665
51,154,-21.045134
117,149,-21.046091
20,28,-21.046654
11,31,-21.047777
52,119,-21.048178
28,52,-21.048903
146,155,-21.049208
22,163,-21.051062
31,41,-21.054476
81,86,-21.056097
153,163,-21.05742
46,100,-21.05916
48,113,-21.059685
97,175,-21.060015
115,155,-21.06014
100,106,-21.060667
110,154,-21.061102
5,133,-21.061777
82,110,-21.062223
57,137,-21.063116
102,150,-21.063492
67,156,-21.063938
97,176,-21.064173
55,159,-21.06431
50,78,-21.06458
4,22,-21.066078
38,105,-21.067305
133,150,-21.06911
151,169,-21.069504
17,150,-21.069849
62,164,-21.070436
13,184,-21.072626
6,137,-21.074076
62,104,-21.07411
35,98,-21.074446
172,190,-21.074697
43,91,-21.074821
154,187,-21.080557
58,153,-21.08077
82,150,-21.080954
4,157,-21.081396
61,161,-21.081654
76,81,-21.081795
28,75,-21.082026
24,86,-21.082487
174,188,-21.083075
41,54,-21.083258
54,121,-21.083975
36,176,-21.084234
131,163,-21.084902
55,191,-21.085627
33,59,-21.08734
12,58,-21.087618
3,159,-21.088549
12,49,-21.089241
18,115,-21.09113
97,187,-21.091232
145,163,-21.093283
58,184,-21.093702
48,136,-21.09399
154,155,-21.094341
117,189,-21.094538
146,174,-21.094675
74,157,-21.094927
153,182,-21.095821
105,192,-21.096802
107,152,-21.097513
22,187,-21.098011
31,48,-21.0983
98,123,-21.099688
15,49,-21.099733
101,121,-21.099783
97,124,-21.10249
31,121,-21.10306
41,164,-21.103338
28,81,-21.103392
176,181,-21.106348
81,119,-21.106544
64,158,-21.106821
43,113,-21.107407
157,179,-21.109621
91,186,-21.110437
106,124,-21.11094
56,112,-21.111208
151,190,-21.111319
57,173,-21.112034
56,107,-21.112185
145,182,-21.113327
3,163,-21.113596
46,162,-21.114525
126,137,-21.115599
56,129,-21.116037
103,179,-21.116383
71,95,-21.116854
72,104,-21.117256
78,79,-21.117695
95,139,-21.118366
95,161,-21.11861
0,28,-21.119093
60,146,-21.120169
